transientid,volunteer_1,volunteer_2,volunteer_3,volunteer_4,volunteer_5,volunteer_6,volunteer_7,volunteer_8,volunteer_9,volunteer_10,label
925569,1,1,1,1,1,1,1,1,0,1,1
925577,1,1,1,1,1,1,1,1,0,1,1
925611,0,0,0,0,0,0,0,0,0,0,0
925657,1,1,1,1,1,1,1,1,1,1,1
925661,1,1,1,1,1,1,1,1,0,1,1
925674,1,1,1,1,1,1,1,1,0,1,1
925683,1,1,1,1,1,1,1,1,0,1,1
925690,1,1,1,1,1,1,1,1,0,1,1
925694,1,1,1,1,1,1,1,1,0,1,1
925713,1,1,1,1,1,1,1,1,1,1,1
925776,1,1,1,1,1,1,1,1,0,1,1
925783,1,1,1,1,1,1,1,1,0,1,1
925792,0,0,0,0,0,0,0,0,0,0,0
925809,0,0,0,0,0,0,0,0,0,0,0
925843,0,0,0,0,0,0,0,0,0,0,0
925851,0,0,0,0,0,0,0,0,0,0,0
925853,0,0,0,0,0,0,0,0,0,0,0
925861,0,0,0,0,0,0,0,0,0,0,0
925879,1,1,1,1,1,1,1,1,1,1,1
925890,0,0,0,0,0,0,0,0,0,0,0
926117,1,1,1,1,1,1,1,1,1,1,1
926211,1,1,1,1,1,1,1,1,0,1,1
926660,0,0,0,1,0,0,0,0,0,0,0
926680,1,1,1,1,1,1,1,1,0,1,1
926691,1,1,1,1,1,1,1,1,0,1,1
926699,1,1,1,1,1,1,1,1,1,1,1
926707,1,1,1,1,1,1,1,0,1,0,1
926714,1,1,1,1,1,1,1,1,1,1,1
926768,1,1,1,1,1,1,1,1,1,1,1
926801,1,1,1,1,1,1,1,0,0,1,1
926843,1,1,1,1,1,1,1,1,1,1,1
926874,1,1,1,1,1,1,1,1,1,1,1
926880,1,1,1,1,1,1,1,1,1,1,1
926925,1,1,1,1,1,1,1,1,0,1,1
926971,1,1,1,1,1,1,1,1,0,0,1
926979,1,1,1,1,1,1,1,1,1,1,1
927333,0,1,0,1,0,0,0,0,0,0,0
927713,1,1,1,1,1,1,1,1,0,1,1
927739,0,1,0,1,1,0,0,0,0,0,0
927807,1,1,1,1,1,1,1,1,1,1,1
927902,0,0,0,0,0,0,0,0,0,0,0
928022,0,0,0,0,0,0,0,0,0,0,0
928073,1,1,1,1,1,1,1,1,1,1,1
928265,1,1,1,1,1,1,1,1,1,1,1
928278,1,1,1,1,1,1,1,1,1,1,1
928309,1,1,1,1,1,1,1,1,1,1,1
928351,1,1,1,1,1,1,1,1,0,1,1
928367,1,1,1,1,1,1,1,1,0,1,1
928415,1,1,1,1,1,1,1,1,0,1,1
928417,1,1,1,1,1,1,1,1,1,1,1
928481,1,1,1,1,1,1,1,1,0,1,1
928489,0,0,0,0,0,0,0,0,0,0,0
928513,1,1,1,1,1,1,1,1,1,1,1
928518,1,1,1,1,1,1,1,1,0,1,1
928525,1,1,1,1,1,1,1,1,0,1,1
928550,0,0,0,0,0,0,0,0,0,0,0
928553,0,0,0,0,0,0,0,0,0,0,0
928591,1,1,1,1,1,1,1,1,1,1,1
928631,0,0,0,1,0,1,0,0,0,1,0
928671,1,1,1,1,1,1,1,1,1,1,1
928686,0,0,0,0,0,0,0,0,0,0,0
928712,1,1,1,1,1,1,1,1,1,1,1
928740,1,1,1,1,1,1,1,1,0,1,1
928751,1,1,1,1,1,1,1,1,1,1,1
928813,0,0,0,1,0,0,0,0,0,0,0
928819,1,1,1,1,1,1,1,0,0,1,1
928840,0,1,0,1,1,1,0,1,0,1,1
928854,1,1,1,1,1,1,1,1,0,1,1
928862,0,0,0,0,0,0,0,0,0,0,0
928880,1,1,1,1,1,1,1,1,0,1,1
928932,1,1,1,1,1,1,1,1,1,1,1
928951,1,1,1,1,1,1,1,1,0,1,1
928968,1,1,1,1,1,1,1,1,1,1,1
929032,1,1,1,1,1,1,1,1,1,1,1
929058,1,1,1,1,1,1,1,1,1,1,1
929387,1,1,1,1,1,1,1,1,1,1,1
931281,1,1,1,1,1,1,1,1,0,1,1
931319,1,1,1,1,1,1,1,1,1,1,1
931414,1,1,1,1,1,1,1,0,0,1,1
931415,0,0,0,0,0,0,0,0,0,0,0
931419,0,1,1,1,1,1,1,1,0,1,1
931437,0,1,1,1,1,1,1,1,0,1,1
931456,1,1,1,1,1,1,1,1,0,1,1
931555,0,0,0,0,0,0,0,0,0,0,0
931616,0,0,0,0,0,0,0,0,0,0,0
931901,0,1,0,0,1,0,0,1,0,0,0
932171,1,1,1,1,1,1,1,1,0,1,1
932321,1,1,1,1,1,1,1,1,0,1,1
932419,0,0,0,1,0,0,0,0,0,0,0
938627,0,0,0,0,0,0,0,0,0,0,0
938645,0,0,0,0,0,0,0,0,0,0,0
944015,0,0,1,0,0,0,0,0,0,0,0
961919,1,1,1,1,1,1,1,0,0,1,1
961977,0,0,0,0,0,0,0,0,0,0,0
962014,1,1,1,1,1,1,1,1,0,1,1
962457,0,1,0,1,0,0,0,0,0,0,0
962475,1,1,1,1,1,1,1,1,0,1,1
962495,1,1,1,1,1,1,1,1,1,1,1
962529,0,0,0,0,0,0,0,0,0,0,0
962536,0,0,0,0,0,0,0,0,0,0,0
963023,0,0,0,0,0,0,0,0,0,0,0
963127,1,1,1,1,1,1,1,1,0,1,1
963168,0,0,0,0,0,0,0,0,0,0,0
963697,1,1,1,1,1,1,1,1,0,1,1
963958,0,1,0,1,0,0,0,0,0,0,0
964363,1,1,1,1,1,1,1,1,1,1,1
964424,1,1,1,1,1,1,1,1,0,1,1
964570,1,1,1,1,1,1,1,1,1,1,1
964578,1,1,1,1,1,1,1,1,1,1,1
964611,0,1,0,1,0,1,0,0,0,0,0
965277,0,0,0,0,0,0,0,0,0,0,0
965280,0,0,0,0,0,0,0,0,0,0,0
965281,0,0,0,0,0,0,0,0,0,0,0
965318,0,1,0,0,1,0,0,0,0,0,0
965470,0,1,0,1,0,1,0,0,0,0,0
965563,1,1,1,1,1,1,1,1,0,1,1
965852,1,1,1,1,1,1,1,1,1,1,1
967515,0,0,0,0,0,0,0,0,0,0,0
973726,1,1,1,1,1,1,1,1,1,1,1
973754,1,1,1,1,1,1,1,1,1,1,1
975152,0,0,0,0,0,0,0,0,0,0,0
975259,0,0,0,0,0,0,0,0,0,0,0
975357,0,0,0,1,0,0,0,0,0,0,0
975420,0,0,0,0,0,0,0,0,0,0,0
975484,0,0,0,1,0,0,0,0,0,0,0
975907,0,0,0,1,0,0,0,0,0,0,0
975918,0,0,0,1,0,0,0,0,0,0,0
976844,0,1,0,1,1,1,1,0,0,0,1
976857,0,0,0,0,0,0,0,0,0,0,0
976865,0,0,0,0,0,0,0,0,0,0,0
976915,1,1,1,1,1,1,1,0,0,1,1
976941,0,0,0,0,0,0,0,0,0,0,0
976955,1,1,0,1,1,1,1,1,0,0,1
976958,0,1,0,1,0,0,0,1,0,0,0
977001,1,1,1,1,1,1,1,1,0,1,1
977009,0,1,1,1,1,1,1,1,0,1,1
977401,1,1,1,1,1,1,1,1,1,1,1
977412,0,0,0,0,0,0,0,0,0,0,0
977493,0,0,0,0,0,0,0,0,0,0,0
977526,1,1,1,1,0,1,1,1,0,1,1
977615,1,1,1,1,1,1,1,1,0,1,1
977740,1,1,1,1,1,1,1,1,1,1,1
977744,1,1,1,1,1,1,1,1,0,1,1
977780,0,0,0,0,0,0,0,0,0,0,0
977796,1,1,1,1,1,1,1,1,1,1,1
977808,0,0,0,0,0,0,0,0,0,0,0
977812,1,1,1,1,1,1,1,0,1,1,1
1027339,0,0,0,0,0,0,0,0,0,0,0
1033933,1,1,1,1,1,1,1,1,1,1,1
1033983,0,0,0,0,0,0,0,0,0,0,0
1033987,0,0,0,1,0,0,0,0,0,0,0
1034306,0,0,0,0,0,0,0,0,0,0,0
1034423,0,0,0,1,0,0,0,0,0,0,0
1034625,0,0,0,0,0,0,0,0,0,0,0
1036860,0,0,0,0,0,0,0,0,0,0,0
1036981,0,0,0,0,0,0,0,0,0,0,0
1036998,0,0,0,0,0,0,0,0,0,0,0
1037354,0,0,0,0,0,0,0,0,0,0,0
1038377,0,0,0,0,0,0,0,0,0,0,0
1039222,0,0,0,1,0,0,0,0,0,0,0
1039735,1,1,1,1,1,1,1,1,1,1,1
1039909,0,0,0,0,0,0,0,0,0,0,0
1040177,0,0,0,0,0,0,0,0,0,0,0
1040426,0,0,0,0,0,0,0,0,0,0,0
1040636,0,0,0,0,0,0,0,0,0,0,0
1040764,0,0,0,0,0,0,0,0,0,0,0
1041065,1,1,0,1,1,1,0,0,0,0,1
1041094,1,1,1,1,1,1,1,1,1,1,1
1041376,0,0,0,1,0,0,0,0,0,0,0
1041399,1,1,1,1,1,1,1,1,0,1,1
1041494,0,0,0,0,0,0,0,0,0,0,0
1041623,1,1,1,1,1,1,1,1,1,1,1
1041707,1,1,1,1,1,1,1,1,1,1,1
1052361,1,1,1,1,0,1,1,1,0,1,1
1052390,1,1,1,1,1,1,1,1,1,1,1
1052410,1,1,1,1,1,1,1,1,0,1,1
1052427,1,1,1,1,1,1,1,1,0,1,1
1052433,1,1,1,1,1,1,1,1,1,1,1
1052442,1,1,1,1,1,1,1,1,1,1,1
1052459,0,1,1,1,1,1,1,1,0,1,1
1052471,0,0,0,0,0,0,0,0,0,0,0
1052603,0,0,0,0,0,0,0,0,0,0,0
1052604,0,0,0,0,0,0,0,0,0,0,0
1052613,1,1,1,1,1,1,1,1,1,1,1
1052619,1,1,1,1,1,1,1,1,0,1,1
1053463,1,1,1,1,1,1,1,1,1,1,1
1059502,0,0,0,0,0,0,0,0,0,0,0
1059510,1,1,1,1,1,1,1,1,1,1,1
1059560,0,0,0,0,0,0,0,0,0,0,0
1059695,1,1,1,1,1,1,1,1,1,1,1
1067601,1,1,1,1,1,1,1,1,1,1,1
1067609,1,1,1,1,1,1,1,1,0,1,1
1067686,1,1,1,1,1,1,1,1,0,1,1
1067839,0,0,0,0,0,0,0,0,0,0,0
1068580,1,1,1,1,1,1,1,1,0,0,1
1068734,1,1,1,1,1,1,1,1,1,1,1
1069162,0,0,0,0,0,0,0,0,0,0,0
1069229,0,0,0,0,0,0,0,0,0,0,0
1069288,1,1,1,1,1,1,1,1,0,1,1
1069299,1,1,1,1,1,1,1,1,0,0,1
1069504,0,0,0,0,0,0,0,0,0,0,0
1069571,1,1,1,1,1,1,1,1,1,1,1
1069923,1,1,1,1,1,1,1,1,0,1,1
1069955,0,0,0,0,0,0,0,0,0,0,0
1069978,0,0,0,0,0,0,0,0,0,0,0
1077020,0,0,0,0,0,0,0,0,0,0,0
1077307,0,0,0,0,0,0,0,0,0,0,0
1077759,0,0,0,0,0,0,0,0,0,0,0
1078108,0,0,0,0,0,0,0,0,0,0,0
1078145,0,0,0,0,0,0,0,0,0,0,0
1078213,0,1,0,1,1,1,0,0,0,0,0
1078456,0,0,0,0,0,0,0,0,0,0,0
1086095,1,1,1,1,1,1,1,1,0,1,1
1086103,1,1,1,1,1,1,1,1,1,1,1
1087838,0,0,0,0,0,0,0,0,0,0,0
1087966,1,1,1,1,1,1,1,1,1,1,1
1089556,0,0,0,0,0,0,0,0,0,0,0
1089567,1,1,1,1,1,1,1,1,0,1,1
1089577,1,1,1,1,1,1,1,1,0,1,1
1089590,1,1,1,1,1,1,1,1,1,1,1
1089607,1,1,1,1,1,1,1,1,0,1,1
1089633,1,1,1,1,1,1,1,1,1,1,1
1089648,1,1,1,1,1,1,1,1,1,1,1
1089722,1,1,1,1,1,1,1,1,1,1,1
1089724,1,1,0,1,1,1,0,0,0,0,1
1089741,1,1,1,1,1,1,1,1,0,1,1
1089771,1,1,1,1,1,1,1,1,1,1,1
1093969,0,0,0,0,0,0,0,0,0,0,0
1094059,0,0,0,0,0,0,0,0,0,0,0
1095856,0,0,0,0,0,0,0,0,0,0,0
1095887,1,1,1,1,1,1,1,1,1,1,1
1095990,1,1,1,1,1,1,1,1,1,1,1
1095997,1,1,1,1,1,1,1,1,1,1,1
1096023,1,1,1,1,1,1,1,1,1,1,1
1096168,0,0,0,0,0,0,0,0,0,0,0
1097746,1,1,1,1,1,1,1,0,0,1,1
1097765,1,1,1,1,1,1,1,1,0,1,1
1097767,0,0,0,0,1,0,0,0,0,0,0
1098090,1,0,0,1,0,0,0,0,0,0,0
1098111,1,1,1,1,1,1,1,1,0,0,1
1098143,1,1,1,1,1,1,1,1,0,1,1
1098161,1,1,1,1,1,1,1,1,1,1,1
1099055,0,1,0,0,0,1,0,0,0,0,0
1099157,1,1,1,1,1,1,1,1,1,1,1
1099484,0,1,0,0,0,0,0,0,0,0,0
1099572,0,0,0,0,0,0,0,0,0,0,0
1100147,1,1,1,1,1,1,1,1,0,1,1
1100162,0,0,0,0,1,0,0,0,0,0,0
1101502,0,1,1,1,1,1,0,0,0,1,1
1101533,1,1,1,1,1,1,1,1,0,1,1
1101555,1,1,1,1,1,1,1,1,1,1,1
1101848,1,1,1,1,1,1,1,1,1,1,1
1101864,1,1,1,1,1,1,1,1,0,1,1
1101989,0,0,0,0,0,0,0,0,0,0,0
1105359,0,0,0,0,0,0,0,0,0,0,0
1107287,0,0,0,1,0,0,1,0,0,0,0
1107291,1,1,1,1,1,1,1,1,1,0,1
1107681,1,1,1,1,1,1,1,1,1,1,1
1107684,1,1,1,1,1,1,1,1,1,1,1
1110871,1,1,1,1,1,1,1,0,0,0,1
1110935,1,1,1,1,1,1,1,1,0,1,1
1119287,0,1,0,1,1,0,0,0,0,0,0
1119493,0,1,1,1,0,0,0,0,1,0,0
1119558,0,0,0,0,0,0,0,0,0,0,0
1119699,0,0,0,0,0,0,0,0,0,0,0
1119882,0,0,0,1,0,0,0,0,0,0,0
1119890,0,0,0,0,0,0,0,0,0,0,0
1120042,0,0,0,0,0,0,0,0,0,0,0
1120749,0,0,0,1,0,0,1,1,0,0,0
1120772,1,1,1,1,1,1,1,1,1,1,1
1120874,1,1,1,1,1,1,1,1,0,1,1
1120884,1,1,1,1,1,1,1,1,0,1,1
1120895,1,1,1,1,1,1,1,1,0,1,1
1120936,1,1,1,1,1,1,1,1,1,1,1
1121040,1,1,1,1,1,1,1,1,0,1,1
1121101,0,0,0,0,0,0,0,0,0,0,0
1121483,1,1,1,1,1,1,1,1,1,1,1
1121484,1,1,1,1,1,1,1,1,0,1,1
1121527,1,1,1,1,1,1,1,1,0,1,1
1121688,0,0,0,0,0,0,0,0,0,0,0
1121697,0,0,0,1,0,0,0,0,0,0,0
1179324,1,1,1,1,1,1,1,1,1,1,1
1179351,1,1,1,1,1,1,1,1,1,1,1
1179979,1,1,1,1,1,1,1,1,0,1,1
1180020,1,1,1,1,1,1,1,1,1,1,1
1180025,1,1,1,1,1,1,1,1,1,1,1
1188612,0,0,0,1,0,0,0,0,0,0,0
1188734,1,1,1,1,1,1,1,1,0,0,1
1188795,1,1,1,1,1,1,1,1,1,1,1
1188801,1,1,1,1,1,1,1,1,1,1,1
1188810,1,1,1,1,1,1,1,1,0,0,1
1188828,0,0,0,0,0,0,0,0,0,0,0
1190108,0,0,0,1,0,0,0,0,0,0,0
1190234,1,1,1,1,1,1,1,1,0,1,1
1191094,1,1,1,1,1,1,1,1,1,1,1
1191201,0,0,0,0,0,0,0,0,0,0,0
1191247,1,1,1,1,1,1,1,1,0,1,1
1191339,1,1,1,1,1,1,1,1,1,1,1
1191371,1,1,1,1,1,1,1,1,0,1,1
1191519,1,1,1,1,1,1,1,1,0,1,1
1191644,0,0,0,1,0,0,0,0,0,0,0
1192209,1,1,1,1,1,1,1,1,1,1,1
1192220,0,0,0,1,0,0,0,0,0,0,0
1192534,1,1,1,1,1,1,1,1,1,1,1
1192936,1,1,1,1,1,1,0,1,1,1,1
1193089,1,1,1,1,1,1,1,1,1,1,1
1193186,1,1,1,1,1,1,1,1,1,1,1
1193416,0,0,0,1,0,0,0,0,0,0,0
1194073,1,1,1,1,1,1,1,1,1,1,1
1194078,0,0,0,0,0,0,0,0,0,0,0
1194459,0,0,0,0,0,0,0,0,0,0,0
1194466,0,0,0,1,0,0,0,0,0,0,0
1194560,0,0,0,0,0,0,0,0,0,0,0
1194577,0,0,0,1,0,0,0,0,0,0,0
1195412,0,0,0,0,0,0,0,0,0,0,0
1197276,0,0,0,0,0,0,0,0,0,0,0
1197321,0,0,0,0,0,0,0,0,0,0,0
1197357,0,0,0,1,0,0,0,0,0,0,0
1197364,0,0,0,1,0,0,0,0,0,0,0
1197384,0,0,0,0,0,0,0,0,0,0,0
1197421,0,0,0,0,0,0,0,0,0,0,0
1197435,0,0,0,0,0,0,0,0,0,0,0
1197463,0,0,0,1,0,0,0,0,0,0,0
1197518,1,1,1,1,1,1,1,1,0,1,1
1197653,0,0,0,0,0,0,0,0,0,0,0
1197668,0,1,0,1,0,0,0,0,0,0,0
1197739,0,0,0,0,0,0,0,0,0,0,0
1197818,1,1,1,1,1,1,1,1,0,0,1
1197840,1,1,1,1,1,1,1,1,0,1,1
1197852,0,0,0,0,0,0,0,0,0,0,0
1197877,1,1,1,1,1,1,1,1,0,0,1
1197933,0,0,0,0,0,0,0,0,0,0,0
1197994,1,1,1,1,1,1,1,1,0,1,1
1198409,0,0,0,1,0,0,0,0,0,0,0
1198454,0,0,0,1,0,0,0,0,0,0,0
1198455,0,0,0,0,0,0,0,0,0,0,0
1198990,1,1,1,1,1,1,1,1,1,1,1
1199032,1,1,1,1,1,1,1,1,1,0,1
1199086,0,0,0,1,0,0,0,0,0,0,0
1199098,1,1,1,1,1,1,1,1,0,0,1
1199110,1,1,1,1,1,1,1,1,1,0,1
1199404,0,0,0,0,0,0,0,0,0,0,0
1199439,0,0,0,0,0,0,0,0,0,0,0
1199512,0,0,0,0,0,0,0,0,0,0,0
1199515,0,0,0,0,0,0,0,0,0,0,0
1199730,0,0,0,0,0,0,0,0,0,0,0
1200196,1,1,1,1,1,1,1,1,1,0,1
1200247,0,0,0,0,0,0,0,0,0,0,0
1200515,1,1,1,1,1,1,1,1,0,1,1
1200865,0,0,0,1,0,0,0,0,0,0,0
1202199,0,0,0,0,0,0,0,0,0,0,0
1202213,0,0,0,1,0,0,0,0,0,0,0
1202261,0,0,0,1,0,0,0,0,0,0,0
1202520,0,0,0,0,0,0,0,0,0,0,0
1202695,0,0,0,0,0,0,0,0,0,0,0
1203669,0,0,0,0,0,0,0,0,0,0,0
1203887,0,0,0,0,0,0,0,0,0,0,0
1204069,0,1,0,1,1,1,0,0,0,0,0
1204084,0,1,0,1,0,0,1,0,0,0,0
1204101,0,0,0,1,0,0,0,0,0,0,0
1204617,0,1,0,1,0,0,0,0,0,0,0
1204618,1,1,1,1,1,1,1,1,1,1,1
1204711,1,1,1,1,1,1,1,1,1,1,1
1204890,0,0,0,0,0,0,0,0,0,0,0
1204897,0,0,0,1,0,0,0,0,0,0,0
1204923,1,1,1,1,1,1,1,1,0,1,1
1205094,1,1,0,1,0,0,1,1,0,1,1
1208855,0,0,0,1,0,0,0,0,0,0,0
1208883,0,0,0,0,0,0,0,0,0,0,0
1209067,0,0,0,0,0,0,0,0,0,0,0
1209235,0,0,0,1,1,0,0,0,0,0,0
1209275,0,0,0,1,0,0,0,0,0,0,0
1209643,1,1,1,1,1,1,1,1,1,1,1
1209655,0,0,0,0,0,0,0,0,0,0,0
1210497,1,1,1,1,1,1,1,1,1,1,1
1210984,0,0,0,1,0,0,0,0,0,0,0
1222009,0,0,0,1,0,0,0,0,0,0,0
1222042,1,1,1,1,1,1,1,0,1,0,1
1222047,1,1,1,1,1,1,1,1,0,1,1
1222061,1,1,1,1,1,1,1,1,0,1,1
1222088,1,1,1,1,1,1,1,1,1,1,1
1222096,1,1,1,1,1,1,1,1,1,1,1
1222140,1,1,1,1,1,1,1,1,1,0,1
1222145,1,1,1,1,1,1,1,1,1,1,1
1222147,0,0,0,0,0,0,0,0,0,0,0
1222173,0,0,0,0,0,0,0,0,0,0,0
1222226,1,1,1,1,1,1,1,1,1,1,1
1222238,0,1,0,1,1,1,1,0,0,0,1
1222301,1,1,1,1,1,1,1,1,1,1,1
1224917,1,1,1,1,1,1,1,1,0,1,1
1224924,0,0,0,0,0,0,0,0,0,0,0
1224944,1,1,1,1,1,1,1,1,0,1,1
1233001,0,0,0,1,0,0,0,0,0,0,0
1233003,1,1,1,1,1,1,1,1,0,1,1
1233005,1,1,1,1,0,1,1,1,0,1,1
1233067,1,1,1,1,1,1,1,1,1,1,1
1235149,1,1,1,1,1,1,1,1,0,1,1
1235281,0,0,0,1,0,0,0,0,0,0,0
1235387,0,0,0,1,0,0,0,0,0,0,0
1235483,1,1,1,1,1,1,1,1,0,0,1
1235513,0,0,0,1,0,0,0,0,0,0,0
1235696,1,1,1,1,1,1,1,1,1,1,1
1235748,0,0,0,1,0,0,0,0,0,0,0
1235806,1,1,1,1,1,1,1,1,1,1,1
1235839,0,0,0,1,0,0,0,0,0,0,0
1237361,0,0,0,1,0,0,0,0,0,0,0
1237363,0,0,0,1,0,0,0,0,0,0,0
1237571,1,1,1,1,1,1,1,1,1,1,1
1237601,1,1,1,1,1,1,1,1,1,1,1
1237677,0,0,0,1,0,0,0,0,0,0,0
1237747,0,0,0,1,0,0,0,0,0,0,0
1237768,0,0,0,1,0,0,0,0,0,0,0
1237786,1,1,1,1,1,1,1,1,1,1,1
1237897,1,1,1,1,1,1,1,1,1,1,1
1237926,1,1,1,1,1,1,1,1,1,1,1
1243347,1,1,1,1,1,1,1,1,0,1,1
1243362,0,0,0,0,0,0,0,0,0,0,0
1243445,1,1,0,1,0,1,1,0,0,0,1
1243452,0,0,0,1,0,0,0,0,0,0,0
1243579,0,0,0,1,0,0,0,0,0,0,0
1243609,0,0,0,0,0,0,0,0,0,0,0
1246774,0,0,0,0,0,0,0,0,0,0,0
1246808,1,1,1,1,1,1,1,1,1,1,1
1247161,0,0,0,0,0,0,0,0,0,0,0
1247686,1,1,1,1,1,1,1,1,0,1,1
1247721,1,1,1,1,1,1,1,1,1,1,1
1248088,1,1,1,1,1,1,1,1,1,1,1
1248793,0,0,0,1,0,0,0,0,0,0,0
1248818,1,1,1,1,1,1,1,1,0,1,1
1248820,0,1,1,1,0,1,1,1,0,0,1
1248826,1,1,1,1,1,1,1,1,1,1,1
1248856,1,1,1,1,1,1,1,1,1,1,1
1248861,1,1,1,1,1,1,1,1,0,1,1
1248896,1,1,1,1,1,1,1,1,1,1,1
1248927,1,1,1,1,1,1,1,1,1,1,1
1249209,1,1,1,1,1,1,1,1,0,1,1
1249318,0,0,0,1,0,0,0,0,0,0,0
1249783,0,0,0,0,0,0,0,0,0,0,0
1249837,1,0,1,1,1,1,1,1,0,1,1
1249838,1,1,1,1,1,1,1,1,1,1,1
1249840,1,1,1,1,1,1,1,1,1,1,1
1249895,0,0,0,0,0,0,0,0,0,0,0
1250916,0,0,0,0,0,0,0,0,0,0,0
1250923,0,0,0,1,0,0,0,0,0,0,0
1251399,0,0,0,0,0,0,0,0,0,0,0
1251400,0,0,0,0,0,0,0,0,0,0,0
1251409,0,1,1,1,0,1,0,0,0,0,0
1251420,1,1,1,1,1,1,1,1,0,1,1
1251470,1,1,1,1,1,1,1,1,0,1,1
1251495,1,1,1,1,1,1,1,1,1,1,1
1251549,1,1,1,1,1,1,1,1,0,1,1
1251568,1,1,1,1,1,1,1,1,0,1,1
1251583,1,1,1,1,1,1,1,1,0,1,1
1251587,1,1,1,1,1,1,1,1,0,1,1
1251649,1,1,1,1,1,1,1,1,1,1,1
1253342,1,1,1,1,1,1,1,1,1,1,1
1253408,0,0,0,0,0,0,0,0,0,0,0
1253411,0,0,0,0,0,0,0,0,0,0,0
1253417,0,0,0,1,0,0,0,0,0,0,0
1253451,1,1,1,1,1,1,1,1,1,1,1
1253513,0,0,0,0,0,0,0,0,0,0,0
1253797,0,0,0,1,0,0,0,0,0,0,0
1253804,0,0,0,1,1,0,0,0,0,0,0
1254013,1,1,1,1,1,1,1,1,1,1,1
1254020,1,1,1,1,1,1,1,1,1,1,1
1254081,0,0,0,1,0,0,0,0,0,0,0
1254086,1,1,1,1,1,1,1,1,0,1,1
1254185,1,1,1,1,1,1,1,1,1,1,1
1256882,0,0,0,1,0,0,0,0,0,0,0
1256980,0,0,0,1,0,0,0,0,0,0,0
1257015,0,0,0,1,0,0,0,0,0,0,0
1257092,0,0,0,1,0,0,0,0,0,0,0
1257097,0,0,0,1,0,0,0,0,0,0,0
1257338,1,1,1,1,1,1,1,1,1,0,1
1257612,0,0,0,1,0,0,0,0,0,0,0
1257674,1,1,1,1,1,1,1,1,0,1,1
1257726,0,0,0,1,0,0,0,0,0,0,0
1257799,1,1,1,1,1,1,1,1,0,0,1
1257851,0,0,0,1,0,0,0,0,0,0,0
1264731,0,0,0,1,0,0,0,0,0,0,0
1265488,0,0,0,1,0,0,0,0,0,0,0
1265620,0,0,0,0,0,0,0,0,0,0,0
1266074,1,1,1,1,1,1,1,1,1,1,1
1266164,1,1,1,1,1,1,1,1,1,1,1
1266519,0,0,0,1,0,0,0,0,0,0,0
1267061,1,1,1,1,1,1,1,1,1,1,1
1267383,0,0,0,0,0,0,0,0,0,0,0
1267559,0,0,0,0,0,0,0,0,0,0,0
1267692,0,0,0,0,0,0,0,0,0,0,0
1279207,1,1,0,1,1,1,1,1,0,1,1
1279215,1,1,0,1,1,1,1,1,0,0,1
1279303,0,0,0,0,0,0,0,0,0,0,0
1279305,1,1,1,1,1,1,1,1,1,1,1
1279306,1,1,1,1,1,1,1,1,0,1,1
1279333,0,0,0,0,0,0,0,0,0,0,0
1279435,1,1,1,1,1,1,1,1,0,1,1
1285052,1,1,1,1,1,1,1,1,0,1,1
1285111,0,0,0,0,0,0,0,0,0,0,0
1285121,1,1,1,1,1,1,1,1,1,1,1
1285169,0,0,0,0,0,0,0,0,0,0,0
1285188,1,1,1,1,1,1,1,1,1,1,1
1298147,0,1,1,1,1,1,1,1,1,0,1
1298148,1,1,0,0,1,1,1,1,0,1,1
1298304,0,0,0,0,0,0,0,0,0,0,0
1298305,0,0,0,0,0,0,0,0,0,0,0
1298395,0,0,0,0,0,0,0,0,0,0,0
1298667,0,0,0,0,0,0,0,0,0,0,0
1300186,0,0,0,0,0,0,0,0,0,0,0
1300218,1,1,1,1,1,1,1,1,0,1,1
1303952,0,0,0,0,0,0,0,0,0,0,0
1303984,1,1,1,1,1,1,1,1,1,1,1
1304096,0,1,1,1,1,1,1,1,0,0,1
1304104,0,1,0,1,1,0,0,1,0,0,0
1304122,0,1,0,1,0,1,0,1,0,0,0
1307022,0,0,0,0,0,0,0,0,0,0,0
1307237,0,0,0,0,0,0,0,0,0,0,0
1307877,0,0,0,0,0,0,0,0,0,0,0
1307918,0,0,0,0,0,0,0,0,0,0,0
1308614,0,0,0,0,0,0,0,0,0,0,0
1308740,0,1,0,0,0,1,0,0,0,0,0
1308954,0,0,0,0,0,0,0,0,0,0,0
1310402,1,1,1,1,1,1,1,1,1,1,1
1310422,1,1,1,1,1,1,1,1,1,1,1
1310493,0,0,0,1,0,0,0,0,0,0,0
1310555,1,1,1,1,1,1,1,1,1,1,1
1310634,1,1,1,1,1,0,1,0,0,0,1
1310691,1,1,1,1,1,1,1,1,1,1,1
1311139,1,1,1,1,1,1,1,1,1,1,1
1311199,1,1,1,1,1,1,1,1,0,1,1
1311224,0,0,0,0,0,0,0,0,0,0,0
1311255,1,1,1,1,1,1,1,1,1,1,1
1311279,1,1,1,1,1,1,1,1,0,1,1
1311290,0,0,0,1,0,0,0,0,0,0,0
1311317,1,1,1,1,1,1,1,1,1,1,1
1311329,0,0,0,1,0,0,0,0,0,0,0
1311337,1,1,1,1,1,1,1,1,1,1,1
1311363,1,1,1,1,1,1,1,1,1,1,1
1311596,0,0,0,0,0,0,0,0,0,0,0
1311705,0,0,0,0,0,0,0,0,0,0,0
1311737,1,1,1,1,1,1,1,1,1,1,1
1311820,1,1,1,1,1,1,1,1,1,1,1
